cleaner__getlemmatisation,cleaner__removedigit,svm__C,svm__gamma,svm__kernel,tfidf__lowercase,tfidf__stop_words,accuracy
True,False,0.001,0.01,poly,False,,0.5049870229510948
False,False,0.1,0.01,sigmoid,True,english,0.5049870229510948
False,False,0.1,0.01,rbf,True,english,0.5049870229510948
True,False,0.001,0.1,rbf,False,,0.5049870229510948
True,False,0.001,0.1,poly,False,,0.5049870229510948
False,False,0.1,0.001,sigmoid,True,english,0.5049870229510948
False,False,0.1,0.001,rbf,True,english,0.5049870229510948
True,False,0.001,1.0,poly,False,,0.5049870229510948
False,False,0.01,1.0,rbf,False,,0.5049870229510948
False,False,0.01,1.0,linear,True,english,0.5049870229510948
False,False,0.001,0.1,linear,True,english,0.5049870229510948
False,False,0.01,0.1,rbf,True,,0.5049870229510948
False,True,0.001,0.001,linear,False,english,0.5049870229510948
False,True,0.01,0.01,sigmoid,False,english,0.5049870229510948
True,False,1.0,0.01,poly,False,,0.5049870229510948
False,True,0.001,0.1,sigmoid,False,english,0.5049870229510948
False,True,0.001,1.0,linear,False,english,0.5049870229510948
False,True,0.001,1.0,rbf,True,,0.5049870229510948
False,True,0.01,0.001,linear,False,english,0.5049870229510948
False,True,0.01,0.001,rbf,False,english,0.5049870229510948
False,True,0.01,1.0,linear,False,english,0.5049870229510948
False,False,0.001,0.001,sigmoid,True,english,0.5049870229510948
False,True,0.1,0.01,sigmoid,False,english,0.5049870229510948
False,True,0.01,0.01,linear,False,english,0.5049870229510948
True,False,1.0,0.001,poly,False,,0.5049870229510948
True,False,0.1,1.0,poly,False,,0.5049870229510948
False,True,0.1,0.1,sigmoid,False,english,0.5049870229510948
False,False,0.001,0.001,rbf,True,english,0.5049870229510948
False,True,0.1,0.001,sigmoid,False,english,0.5049870229510948
False,True,0.01,0.1,linear,False,english,0.5049870229510948
False,False,0.001,0.001,linear,True,english,0.5049870229510948
False,True,0.1,0.001,rbf,False,english,0.5049870229510948
False,True,1.0,0.01,sigmoid,False,english,0.5049870229510948
True,False,0.1,0.01,poly,False,,0.5049870229510948
False,True,0.01,0.1,sigmoid,False,english,0.5049870229510948
True,False,0.1,0.1,poly,False,,0.5049870229510948
True,False,0.1,0.1,rbf,False,,0.5049870229510948
False,True,10.0,0.001,sigmoid,False,english,0.5049870229510948
False,False,0.001,0.01,linear,True,english,0.5049870229510948
False,True,0.01,0.001,sigmoid,False,english,0.5049870229510948
False,True,0.001,0.01,linear,False,english,0.5049870229510948
False,True,10.0,0.001,rbf,False,english,0.5049870229510948
True,False,10.0,0.1,poly,False,,0.5049870229510948
False,True,0.1,1.0,rbf,True,,0.5049870229510948
False,True,0.001,0.001,rbf,False,english,0.5049870229510948
True,False,10.0,0.01,poly,False,,0.5049870229510948
False,True,0.001,0.001,sigmoid,False,english,0.5049870229510948
True,False,0.1,0.001,poly,False,,0.5049870229510948
False,False,0.001,0.01,rbf,True,english,0.5049870229510948
True,False,10.0,0.001,poly,False,,0.5049870229510948
False,True,1.0,0.001,sigmoid,False,english,0.5049870229510948
False,True,0.01,1.0,rbf,True,,0.5049870229510948
False,True,0.001,0.1,linear,False,english,0.5049870229510948
False,True,0.001,0.01,sigmoid,False,english,0.5049870229510948
True,False,1.0,0.1,poly,False,,0.5049870229510948
True,False,0.1,1.0,rbf,True,,0.5039950129770489
False,False,1.0,0.01,rbf,False,english,0.5039890189590789
True,False,0.1,0.1,sigmoid,False,,0.5039890189590789
True,False,10.0,0.001,sigmoid,False,,0.5039890189590789
False,False,0.1,0.001,sigmoid,False,,0.5039890189590789
False,False,0.1,0.001,sigmoid,False,english,0.5039890189590789
False,False,10.0,0.001,sigmoid,False,english,0.5039890189590789
True,False,0.001,0.001,linear,False,,0.5039890189590789
False,False,1.0,0.001,rbf,False,english,0.5039890189590789
False,False,10.0,0.001,sigmoid,False,,0.5039890189590789
True,False,0.001,0.1,sigmoid,False,,0.5039890189590789
False,True,0.01,0.1,rbf,False,english,0.5039890189590789
True,False,0.001,0.001,rbf,False,,0.5039890189590789
False,False,1.0,0.01,rbf,False,,0.5039890189590789
False,False,0.1,0.001,rbf,False,,0.5039890189590789
False,False,0.1,0.001,rbf,False,english,0.5039890189590789
True,False,0.001,1.0,linear,False,,0.5039890189590789
False,False,1.0,0.01,sigmoid,False,,0.5039890189590789
True,False,0.001,1.0,rbf,False,,0.5039890189590789
False,False,1.0,0.01,sigmoid,False,english,0.5039890189590789
False,False,0.01,1.0,sigmoid,False,english,0.5039890189590789
False,False,0.01,1.0,sigmoid,True,english,0.5039890189590789
False,False,1.0,0.001,rbf,False,,0.5039890189590789
True,False,0.001,0.001,sigmoid,False,,0.5039890189590789
False,False,0.1,0.1,sigmoid,False,,0.5039890189590789
True,False,0.001,0.01,rbf,False,,0.5039890189590789
False,False,0.001,0.01,sigmoid,False,english,0.5039890189590789
False,True,0.001,1.0,sigmoid,False,english,0.5039890189590789
True,False,1.0,0.001,sigmoid,False,,0.5039890189590789
True,False,0.001,0.01,linear,False,,0.5039890189590789
True,False,10.0,0.001,rbf,False,,0.5039890189590789
False,True,0.001,0.01,rbf,False,english,0.5039890189590789
False,False,1.0,0.001,sigmoid,False,english,0.5039890189590789
False,False,0.1,0.1,rbf,False,english,0.5039890189590789
True,False,1.0,0.01,rbf,False,,0.5039890189590789
True,False,1.0,0.001,rbf,False,,0.5039890189590789
False,True,0.01,0.01,rbf,False,english,0.5039890189590789
True,False,0.1,1.0,rbf,False,,0.5039890189590789
False,False,1.0,0.001,sigmoid,False,,0.5039890189590789
False,False,10.0,0.001,rbf,False,english,0.5039890189590789
False,False,0.1,0.01,sigmoid,False,,0.5039890189590789
False,False,0.1,0.01,sigmoid,False,english,0.5039890189590789
False,False,10.0,0.001,rbf,False,,0.5039890189590789
True,False,1.0,0.01,sigmoid,False,,0.5039890189590789
True,False,0.001,0.01,sigmoid,False,,0.5039890189590789
True,False,0.001,0.1,linear,False,,0.5039890189590789
False,False,0.1,0.01,rbf,False,,0.5039890189590789
False,False,0.1,0.01,rbf,False,english,0.5039890189590789
False,True,0.001,0.1,rbf,False,english,0.5039890189590789
False,False,0.1,0.1,sigmoid,False,english,0.5039890189590789
True,False,0.01,0.001,linear,False,,0.5039890189590789
False,False,0.01,0.01,rbf,False,english,0.5039890189590789
False,False,0.001,1.0,sigmoid,False,english,0.5039890189590789
False,False,0.001,0.001,sigmoid,False,english,0.5039890189590789
False,True,0.1,0.1,rbf,False,english,0.5039890189590789
False,False,0.01,0.001,linear,False,english,0.5039890189590789
False,False,0.01,0.001,linear,False,,0.5039890189590789
True,False,0.01,0.1,linear,False,,0.5039890189590789
False,False,0.01,0.001,rbf,False,english,0.5039890189590789
False,False,0.01,0.001,rbf,False,,0.5039890189590789
False,False,0.01,0.001,sigmoid,False,english,0.5039890189590789
False,False,0.01,0.001,sigmoid,False,,0.5039890189590789
True,False,0.1,0.001,sigmoid,False,,0.5039890189590789
False,True,1.0,0.01,rbf,False,english,0.5039890189590789
False,False,0.01,0.01,linear,False,english,0.5039890189590789
False,False,0.01,0.01,linear,False,,0.5039890189590789
False,True,0.1,0.01,rbf,False,english,0.5039890189590789
False,False,0.001,0.001,sigmoid,False,,0.5039890189590789
False,False,0.001,1.0,sigmoid,True,english,0.5039890189590789
False,False,0.001,0.01,linear,False,english,0.5039890189590789
False,False,0.001,0.01,rbf,False,english,0.5039890189590789
False,False,0.001,0.01,sigmoid,False,,0.5039890189590789
False,False,0.001,0.1,linear,False,english,0.5039890189590789
False,False,0.001,0.1,linear,False,,0.5039890189590789
True,False,0.1,0.001,rbf,False,,0.5039890189590789
False,False,0.001,0.1,rbf,False,english,0.5039890189590789
False,False,0.001,0.01,rbf,False,,0.5039890189590789
True,False,0.01,1.0,rbf,False,,0.5039890189590789
True,False,0.01,0.1,sigmoid,False,,0.5039890189590789
True,False,0.01,1.0,linear,False,,0.5039890189590789
False,False,0.001,0.1,sigmoid,False,english,0.5039890189590789
False,False,0.001,0.1,sigmoid,False,,0.5039890189590789
False,False,0.001,0.01,linear,False,,0.5039890189590789
False,False,0.001,1.0,linear,False,english,0.5039890189590789
False,False,0.001,1.0,linear,False,,0.5039890189590789
False,False,0.001,0.001,rbf,False,,0.5039890189590789
True,False,0.01,0.01,sigmoid,False,,0.5039890189590789
False,False,0.01,0.01,rbf,False,,0.5039890189590789
False,False,0.01,0.01,sigmoid,False,english,0.5039890189590789
True,False,0.01,0.001,rbf,False,,0.5039890189590789
False,False,0.01,1.0,linear,False,,0.5039890189590789
False,False,0.01,1.0,linear,False,english,0.5039890189590789
True,False,0.1,0.01,sigmoid,False,,0.5039890189590789
False,False,0.01,0.1,sigmoid,False,,0.5039890189590789
False,False,0.01,0.1,sigmoid,False,english,0.5039890189590789
False,True,0.01,1.0,sigmoid,False,english,0.5039890189590789
True,False,0.01,0.001,sigmoid,False,,0.5039890189590789
True,False,0.01,0.01,rbf,False,,0.5039890189590789
False,False,0.001,0.001,linear,False,english,0.5039890189590789
False,False,0.001,0.001,linear,False,,0.5039890189590789
False,False,0.01,0.1,linear,False,,0.5039890189590789
False,False,0.01,0.1,linear,False,english,0.5039890189590789
False,False,0.01,0.01,sigmoid,False,,0.5039890189590789
False,False,0.01,0.1,rbf,False,english,0.5039890189590789
False,False,0.001,0.001,rbf,False,english,0.5039890189590789
True,False,0.1,0.01,rbf,False,,0.5039890189590789
True,False,0.01,0.01,linear,False,,0.5039890189590789
True,False,0.001,0.1,rbf,False,english,0.5019930109750469
True,True,0.001,0.1,rbf,False,english,0.5019930109750469
False,False,0.01,1.0,rbf,True,,0.5019930109750469
True,False,0.1,0.1,rbf,False,english,0.5019930109750469
True,False,0.001,1.0,rbf,True,,0.5019930109750469
True,False,0.01,1.0,rbf,True,,0.5019930109750469
True,True,0.01,0.1,rbf,False,english,0.5019930109750469
True,True,0.001,1.0,sigmoid,True,english,0.5019930109750469
True,True,0.1,0.1,rbf,False,english,0.5019930109750469
False,False,0.001,1.0,rbf,True,,0.5019930109750469
True,False,0.01,0.1,rbf,False,english,0.5019930109750469
True,True,0.01,1.0,sigmoid,True,english,0.5019930109750469
False,False,0.1,1.0,rbf,True,,0.5019930109750469
True,True,0.1,0.001,sigmoid,False,english,0.500995006983031
True,True,0.001,0.1,rbf,True,english,0.500995006983031
True,True,0.01,0.001,rbf,False,english,0.500995006983031
True,True,0.001,0.001,linear,False,english,0.500995006983031
True,True,0.001,0.001,rbf,False,english,0.500995006983031
True,True,1.0,0.001,rbf,False,english,0.500995006983031
True,True,0.01,0.001,linear,False,english,0.500995006983031
True,True,0.01,0.1,linear,False,english,0.500995006983031
True,True,0.01,0.01,rbf,False,english,0.500995006983031
True,True,0.001,0.1,linear,False,english,0.500995006983031
True,True,0.001,0.1,sigmoid,False,english,0.500995006983031
True,True,0.1,0.1,sigmoid,False,english,0.500995006983031
True,True,0.01,1.0,sigmoid,False,english,0.500995006983031
True,True,0.01,0.1,rbf,True,english,0.500995006983031
True,True,0.01,0.1,sigmoid,False,english,0.500995006983031
True,True,0.001,1.0,sigmoid,False,english,0.500995006983031
True,True,0.001,1.0,linear,False,english,0.500995006983031
True,True,0.01,0.001,sigmoid,False,english,0.500995006983031
True,True,0.1,0.001,rbf,False,english,0.500995006983031
True,True,0.001,0.001,sigmoid,False,english,0.500995006983031
True,True,0.001,0.01,sigmoid,False,english,0.500995006983031
True,True,0.1,0.1,rbf,True,english,0.500995006983031
True,True,0.01,1.0,linear,False,english,0.500995006983031
True,True,0.1,0.01,sigmoid,False,english,0.500995006983031
True,True,0.01,0.01,sigmoid,False,english,0.500995006983031
True,True,0.001,0.01,linear,False,english,0.500995006983031
True,True,0.001,0.01,rbf,False,english,0.500995006983031
True,True,0.1,0.01,rbf,False,english,0.500995006983031
True,True,0.01,0.01,linear,False,english,0.500995006983031
True,False,0.01,1.0,sigmoid,False,english,0.500995006983031
True,False,0.001,0.1,sigmoid,False,english,0.500995006983031
True,False,0.001,0.001,linear,False,english,0.500995006983031
True,False,0.001,0.001,rbf,False,english,0.500995006983031
True,False,0.1,0.01,rbf,False,english,0.500995006983031
True,False,0.001,1.0,linear,False,english,0.500995006983031
True,False,0.01,0.01,rbf,False,english,0.500995006983031
True,False,0.001,0.001,sigmoid,False,english,0.500995006983031
True,False,0.001,0.01,linear,False,english,0.500995006983031
True,False,0.01,0.01,linear,False,english,0.500995006983031
True,False,0.01,0.001,sigmoid,False,english,0.500995006983031
True,False,1.0,0.001,sigmoid,False,english,0.500995006983031
True,False,0.1,0.01,sigmoid,False,english,0.500995006983031
True,False,0.001,0.01,rbf,False,english,0.500995006983031
True,False,1.0,0.001,rbf,False,english,0.500995006983031
True,False,0.01,0.001,rbf,False,english,0.500995006983031
True,False,0.001,0.01,sigmoid,False,english,0.500995006983031
True,False,0.001,0.1,linear,False,english,0.500995006983031
True,False,0.01,0.001,linear,False,english,0.500995006983031
True,False,0.1,0.1,sigmoid,False,english,0.500995006983031
True,False,0.001,1.0,sigmoid,False,english,0.500995006983031
True,True,1.0,0.001,sigmoid,False,english,0.500995006983031
True,False,0.01,0.01,sigmoid,False,english,0.500995006983031
True,False,1.0,0.01,rbf,False,english,0.500995006983031
True,False,0.01,0.1,linear,False,english,0.500995006983031
True,False,0.01,0.1,sigmoid,False,english,0.500995006983031
True,False,0.01,1.0,sigmoid,True,english,0.500995006983031
True,True,1.0,0.01,rbf,False,english,0.500995006983031
True,False,10.0,0.001,sigmoid,False,english,0.500995006983031
True,False,0.1,0.001,rbf,False,english,0.500995006983031
True,True,1.0,0.01,sigmoid,False,english,0.500995006983031
True,False,0.01,1.0,linear,False,english,0.500995006983031
True,True,10.0,0.001,rbf,False,english,0.500995006983031
True,False,10.0,0.001,rbf,False,english,0.500995006983031
True,False,0.001,1.0,sigmoid,True,english,0.500995006983031
True,False,1.0,0.01,sigmoid,False,english,0.500995006983031
True,False,0.1,0.001,sigmoid,False,english,0.500995006983031
True,True,10.0,0.001,sigmoid,False,english,0.500995006983031
True,True,0.001,0.1,sigmoid,True,english,0.499997002991015
True,True,0.01,0.01,rbf,True,english,0.499997002991015
True,True,0.001,0.001,rbf,True,english,0.499997002991015
True,True,0.01,0.01,linear,True,english,0.499997002991015
True,True,0.001,0.01,sigmoid,True,english,0.499997002991015
True,True,0.01,0.001,sigmoid,True,english,0.499997002991015
True,True,0.001,0.01,rbf,True,english,0.499997002991015
True,False,0.01,0.1,rbf,True,english,0.499997002991015
True,False,0.1,0.1,rbf,True,english,0.499997002991015
True,True,0.01,0.001,rbf,True,english,0.499997002991015
True,True,0.001,1.0,linear,True,english,0.499997002991015
True,True,0.001,0.001,sigmoid,True,english,0.499997002991015
True,True,0.001,0.1,linear,True,english,0.499997002991015
True,True,0.001,0.01,linear,True,english,0.499997002991015
True,True,0.01,0.001,linear,True,english,0.499997002991015
True,True,1.0,0.001,sigmoid,True,english,0.499997002991015
True,True,0.1,0.001,rbf,True,english,0.499997002991015
True,True,0.01,1.0,linear,True,english,0.499997002991015
True,True,1.0,0.01,rbf,True,english,0.499997002991015
True,True,1.0,0.001,rbf,True,english,0.499997002991015
True,True,1.0,0.01,sigmoid,True,english,0.499997002991015
True,True,0.1,0.1,sigmoid,True,english,0.499997002991015
True,True,10.0,0.001,rbf,True,english,0.499997002991015
True,True,10.0,0.001,sigmoid,True,english,0.499997002991015
True,True,0.1,0.01,sigmoid,True,english,0.499997002991015
True,True,0.1,0.01,rbf,True,english,0.499997002991015
True,True,0.1,0.001,sigmoid,True,english,0.499997002991015
True,True,0.01,0.01,sigmoid,True,english,0.499997002991015
True,True,0.001,0.001,linear,True,english,0.499997002991015
True,True,0.01,0.1,sigmoid,True,english,0.499997002991015
True,True,0.01,0.1,linear,True,english,0.499997002991015
True,False,0.001,0.1,rbf,True,english,0.499997002991015
True,False,0.1,0.01,sigmoid,True,english,0.49899899899899897
True,False,1.0,0.01,sigmoid,True,english,0.49899899899899897
True,False,0.1,0.001,rbf,True,english,0.49899899899899897
True,False,0.1,0.1,sigmoid,True,english,0.49899899899899897
True,False,0.001,0.1,sigmoid,True,english,0.49899899899899897
True,False,0.01,0.001,linear,True,english,0.49899899899899897
True,False,10.0,0.001,sigmoid,True,english,0.49899899899899897
True,False,0.01,1.0,linear,True,english,0.49899899899899897
True,False,10.0,0.001,rbf,True,english,0.49899899899899897
True,False,0.01,0.001,rbf,True,english,0.49899899899899897
True,False,0.01,0.1,sigmoid,True,english,0.49899899899899897
True,False,0.1,0.001,sigmoid,True,english,0.49899899899899897
True,False,0.001,0.1,linear,True,english,0.49899899899899897
True,False,0.001,0.01,sigmoid,True,english,0.49899899899899897
True,False,0.01,0.001,sigmoid,True,english,0.49899899899899897
True,False,0.001,0.001,linear,True,english,0.49899899899899897
True,False,1.0,0.001,rbf,True,english,0.49899899899899897
True,False,0.01,0.1,linear,True,english,0.49899899899899897
True,False,0.001,0.001,rbf,True,english,0.49899899899899897
True,False,0.01,0.01,sigmoid,True,english,0.49899899899899897
True,False,0.1,0.01,rbf,True,english,0.49899899899899897
True,False,1.0,0.001,sigmoid,True,english,0.49899899899899897
True,False,1.0,0.01,rbf,True,english,0.49899899899899897
True,False,0.001,0.001,sigmoid,True,english,0.49899899899899897
True,False,0.001,0.01,linear,True,english,0.49899899899899897
True,False,0.01,0.01,rbf,True,english,0.49899899899899897
True,False,0.001,0.01,rbf,True,english,0.49899899899899897
True,False,0.01,0.01,linear,True,english,0.49899899899899897
True,False,0.001,1.0,linear,True,english,0.49899899899899897
