cleaner__getlemmatisation,cleaner__removedigit,svm__C,svm__gamma,svm__kernel,tfidf__lowercase,tfidf__stop_words,accuracy
True,False,0.1,0.01,sigmoid,True,,0.4166666666666667
True,True,0.001,0.1,rbf,True,,0.4166666666666667
True,False,0.01,0.01,rbf,True,,0.4166666666666667
True,False,0.1,0.1,linear,True,,0.4166666666666667
True,False,10.0,0.001,rbf,True,,0.4166666666666667
True,False,10.0,0.001,sigmoid,True,,0.4166666666666667
True,False,0.01,0.01,linear,True,,0.4166666666666667
True,False,0.1,0.01,linear,True,,0.4166666666666667
True,False,0.01,0.001,sigmoid,True,,0.4166666666666667
True,False,0.1,0.001,sigmoid,True,,0.4166666666666667
True,False,0.1,0.1,sigmoid,True,,0.4166666666666667
True,False,0.01,0.001,rbf,True,,0.4166666666666667
True,True,1.0,0.1,rbf,True,,0.4166666666666667
True,False,0.1,1.0,linear,True,,0.4166666666666667
True,False,10.0,0.01,rbf,True,,0.4166666666666667
True,False,0.01,0.1,sigmoid,True,,0.4166666666666667
False,True,1.0,0.1,rbf,True,,0.4166666666666667
True,True,0.01,1.0,sigmoid,False,,0.4166666666666667
True,False,0.01,0.001,linear,True,,0.4166666666666667
True,False,0.001,0.001,linear,True,,0.4166666666666667
True,False,0.001,1.0,sigmoid,False,,0.4166666666666667
True,False,0.1,0.001,rbf,True,,0.4166666666666667
True,False,0.01,0.01,sigmoid,True,,0.4166666666666667
True,True,0.1,1.0,sigmoid,False,,0.4166666666666667
False,True,10.0,0.01,sigmoid,True,,0.41500000000000004
False,True,10.0,0.01,rbf,True,,0.41500000000000004
False,True,0.1,0.1,linear,True,,0.41500000000000004
False,True,10.0,0.001,sigmoid,True,,0.41500000000000004
False,True,0.01,0.001,linear,True,,0.41500000000000004
False,True,1.0,0.01,sigmoid,True,,0.41500000000000004
False,True,10.0,0.001,rbf,True,,0.41500000000000004
False,True,1.0,0.01,rbf,True,,0.41500000000000004
False,True,0.01,0.01,linear,True,,0.41500000000000004
False,True,0.01,0.01,rbf,True,,0.41500000000000004
False,True,0.01,0.01,sigmoid,True,,0.41500000000000004
False,True,1.0,0.001,sigmoid,True,,0.41500000000000004
False,True,0.01,0.1,linear,True,,0.41500000000000004
False,True,1.0,0.001,rbf,True,,0.41500000000000004
False,True,0.01,0.1,sigmoid,True,,0.41500000000000004
False,True,0.01,1.0,linear,True,,0.41500000000000004
False,True,0.1,0.001,linear,True,,0.41500000000000004
False,True,0.1,1.0,linear,True,,0.41500000000000004
False,True,0.1,0.001,rbf,True,,0.41500000000000004
False,True,0.1,0.1,sigmoid,True,,0.41500000000000004
False,True,0.1,0.001,sigmoid,True,,0.41500000000000004
False,True,0.1,0.01,linear,True,,0.41500000000000004
False,True,0.1,0.01,rbf,True,,0.41500000000000004
False,True,0.1,0.01,sigmoid,True,,0.41500000000000004
False,True,0.01,0.001,rbf,True,,0.41500000000000004
False,True,0.01,0.001,sigmoid,True,,0.41500000000000004
False,True,0.001,0.01,rbf,True,,0.41500000000000004
False,True,0.001,0.001,sigmoid,True,,0.41500000000000004
False,True,0.001,0.01,sigmoid,True,,0.41500000000000004
False,True,0.001,0.01,linear,True,,0.41500000000000004
False,True,0.001,0.1,linear,True,,0.41500000000000004
False,False,1.0,1.0,rbf,True,english,0.41500000000000004
False,True,0.001,0.1,sigmoid,True,,0.41500000000000004
False,True,1.0,0.1,sigmoid,True,,0.41500000000000004
False,True,0.001,1.0,linear,True,,0.41500000000000004
False,True,0.001,0.001,rbf,True,,0.41500000000000004
False,True,0.001,0.001,linear,True,,0.41500000000000004
True,False,0.01,0.1,rbf,True,,0.41333333333333333
True,False,0.1,0.1,rbf,True,,0.41333333333333333
True,False,0.001,0.1,rbf,True,,0.41333333333333333
True,False,1.0,0.1,rbf,True,,0.41333333333333333
False,False,0.1,1.0,sigmoid,True,,0.41
False,False,0.001,1.0,sigmoid,True,,0.41
False,False,0.01,1.0,sigmoid,True,,0.41
False,True,0.1,1.0,rbf,True,,0.4033333333333333
False,True,0.01,1.0,rbf,True,,0.4033333333333333
False,True,0.001,1.0,rbf,True,,0.4033333333333333
True,False,10.0,1.0,poly,True,english,0.4033333333333333
False,True,0.01,1.0,sigmoid,True,,0.40166666666666667
False,True,0.001,1.0,sigmoid,True,,0.40166666666666667
False,True,0.1,1.0,sigmoid,True,,0.40166666666666667
True,False,10.0,1.0,poly,False,english,0.4000000000000001
False,False,0.1,1.0,rbf,True,,0.39999999999999997
False,False,0.001,1.0,rbf,True,,0.39999999999999997
False,False,0.01,1.0,rbf,True,,0.39999999999999997
True,True,10.0,1.0,poly,True,english,0.3983333333333334
True,False,0.001,1.0,rbf,True,,0.39666666666666667
True,False,0.1,1.0,rbf,True,,0.39666666666666667
True,False,0.01,1.0,rbf,True,,0.39666666666666667
True,True,0.1,1.0,rbf,False,,0.395
True,True,0.01,1.0,rbf,False,,0.395
True,False,0.01,1.0,rbf,False,,0.395
True,False,0.001,1.0,rbf,False,,0.395
True,True,0.001,1.0,rbf,False,,0.395
True,False,0.1,1.0,rbf,False,,0.395
True,True,0.001,0.001,linear,True,english,0.3933333333333333
True,True,1.0,0.001,rbf,True,english,0.3933333333333333
True,True,10.0,0.001,rbf,True,english,0.3933333333333333
True,True,0.01,0.01,rbf,True,english,0.3933333333333333
True,True,1.0,0.01,sigmoid,True,english,0.3933333333333333
True,True,0.01,0.01,sigmoid,True,english,0.3933333333333333
True,True,0.01,0.1,linear,True,english,0.3933333333333333
True,True,0.1,0.1,linear,True,english,0.3933333333333333
True,True,0.01,1.0,linear,True,english,0.3933333333333333
True,True,10.0,0.01,sigmoid,True,english,0.3933333333333333
True,True,10.0,0.01,rbf,True,english,0.3933333333333333
True,True,0.01,1.0,rbf,False,english,0.3933333333333333
True,True,10.0,0.001,sigmoid,True,english,0.3933333333333333
True,True,0.1,0.01,sigmoid,True,english,0.3933333333333333
True,True,0.1,0.001,linear,True,english,0.3933333333333333
True,True,0.1,0.001,rbf,True,english,0.3933333333333333
True,True,0.1,0.01,rbf,True,english,0.3933333333333333
True,True,0.1,0.01,linear,True,english,0.3933333333333333
True,True,0.01,0.01,linear,True,english,0.3933333333333333
True,True,0.01,0.001,sigmoid,True,english,0.3933333333333333
True,True,0.01,0.001,rbf,True,english,0.3933333333333333
True,True,0.01,0.001,linear,True,english,0.3933333333333333
True,True,0.001,0.001,rbf,True,english,0.3933333333333333
True,True,0.001,0.001,sigmoid,True,english,0.3933333333333333
True,True,0.001,0.01,linear,True,english,0.3933333333333333
True,True,0.001,0.01,rbf,True,english,0.3933333333333333
True,True,0.001,0.01,sigmoid,True,english,0.3933333333333333
True,True,0.001,0.1,linear,True,english,0.3933333333333333
True,True,0.1,1.0,rbf,False,english,0.3933333333333333
True,True,0.001,1.0,linear,True,english,0.3933333333333333
True,True,1.0,0.001,sigmoid,True,english,0.3933333333333333
True,True,0.001,1.0,rbf,False,english,0.3933333333333333
True,True,1.0,0.01,rbf,True,english,0.3933333333333333
True,True,0.1,1.0,linear,True,english,0.3933333333333333
True,True,0.1,0.001,sigmoid,True,english,0.3933333333333333
True,True,0.001,0.1,sigmoid,True,english,0.39166666666666666
True,True,0.01,0.1,sigmoid,True,english,0.39166666666666666
True,True,1.0,0.1,sigmoid,True,english,0.39166666666666666
True,True,0.1,0.1,sigmoid,True,english,0.39166666666666666
True,True,0.1,1.0,sigmoid,False,english,0.3916666666666666
True,True,0.01,1.0,sigmoid,False,english,0.3916666666666666
True,True,0.001,1.0,sigmoid,False,english,0.3916666666666666
True,True,10.0,1.0,poly,False,english,0.3916666666666666
False,True,0.1,0.001,sigmoid,True,english,0.38999999999999996
False,True,1.0,0.01,sigmoid,True,english,0.38999999999999996
False,True,0.01,0.001,linear,True,english,0.38999999999999996
False,True,0.001,0.1,rbf,True,english,0.38999999999999996
False,True,0.01,0.1,linear,True,english,0.38999999999999996
False,True,0.001,0.1,rbf,False,english,0.38999999999999996
False,True,10.0,0.01,rbf,True,english,0.38999999999999996
False,True,10.0,0.001,sigmoid,True,english,0.38999999999999996
False,True,0.01,0.001,sigmoid,True,english,0.38999999999999996
False,True,0.001,1.0,sigmoid,True,english,0.38999999999999996
False,True,1.0,0.1,rbf,True,english,0.38999999999999996
False,True,0.01,0.01,sigmoid,True,english,0.38999999999999996
False,True,0.01,0.01,rbf,True,english,0.38999999999999996
False,True,0.001,0.1,sigmoid,True,english,0.38999999999999996
False,True,10.0,0.001,rbf,True,english,0.38999999999999996
False,True,1.0,0.1,rbf,False,english,0.38999999999999996
False,True,1.0,0.1,sigmoid,True,english,0.38999999999999996
False,True,0.01,0.1,rbf,True,english,0.38999999999999996
False,True,0.01,0.01,linear,True,english,0.38999999999999996
False,True,0.001,1.0,linear,True,english,0.38999999999999996
True,False,0.001,1.0,rbf,False,english,0.38999999999999996
True,False,0.1,1.0,rbf,False,english,0.38999999999999996
False,True,0.001,0.001,linear,True,english,0.38999999999999996
False,True,10.0,0.01,sigmoid,True,english,0.38999999999999996
False,True,0.001,0.1,linear,True,english,0.38999999999999996
False,True,0.001,0.001,sigmoid,True,english,0.38999999999999996
False,True,0.1,0.01,linear,True,english,0.38999999999999996
False,True,0.1,0.001,rbf,True,english,0.38999999999999996
False,True,0.1,0.01,rbf,True,english,0.38999999999999996
False,True,0.1,0.01,sigmoid,True,english,0.38999999999999996
False,True,0.1,0.1,linear,True,english,0.38999999999999996
False,True,0.1,0.001,linear,True,english,0.38999999999999996
True,False,0.01,1.0,rbf,False,english,0.38999999999999996
False,True,0.001,0.001,rbf,True,english,0.38999999999999996
False,True,0.1,0.1,rbf,True,english,0.38999999999999996
False,True,0.01,1.0,sigmoid,True,english,0.38999999999999996
False,True,0.1,0.1,rbf,False,english,0.38999999999999996
False,True,0.01,0.1,rbf,False,english,0.38999999999999996
False,True,0.1,0.1,sigmoid,True,english,0.38999999999999996
False,True,0.1,1.0,linear,True,english,0.38999999999999996
False,True,0.1,1.0,sigmoid,True,english,0.38999999999999996
False,True,0.001,0.01,linear,True,english,0.38999999999999996
False,True,0.01,0.001,rbf,True,english,0.38999999999999996
False,True,0.01,1.0,linear,True,english,0.38999999999999996
False,True,0.001,0.01,rbf,True,english,0.38999999999999996
False,True,1.0,0.001,rbf,True,english,0.38999999999999996
False,True,0.01,0.1,sigmoid,True,english,0.38999999999999996
False,True,1.0,0.001,sigmoid,True,english,0.38999999999999996
False,True,0.001,0.01,sigmoid,True,english,0.38999999999999996
False,True,1.0,0.01,rbf,True,english,0.38999999999999996
True,True,0.01,1.0,rbf,True,,0.38833333333333336
True,True,0.1,1.0,rbf,True,,0.38833333333333336
True,True,0.001,1.0,rbf,True,,0.38833333333333336
False,True,0.01,1.0,sigmoid,False,english,0.3866666666666667
False,True,0.1,1.0,sigmoid,False,english,0.3866666666666667
False,False,0.001,0.001,rbf,True,english,0.3866666666666667
False,False,0.001,0.01,linear,True,english,0.3866666666666667
False,False,0.01,0.001,linear,True,english,0.3866666666666667
False,False,0.001,0.01,sigmoid,True,english,0.3866666666666667
False,False,0.001,0.1,linear,True,english,0.3866666666666667
False,False,0.001,0.1,sigmoid,True,english,0.3866666666666667
False,False,0.1,0.01,linear,True,english,0.3866666666666667
False,False,0.001,1.0,linear,True,english,0.3866666666666667
False,False,0.1,0.001,sigmoid,True,english,0.3866666666666667
False,False,0.1,0.001,rbf,True,english,0.3866666666666667
False,False,0.1,0.01,sigmoid,True,english,0.3866666666666667
False,False,0.01,0.001,rbf,True,english,0.3866666666666667
False,False,0.01,0.001,sigmoid,True,english,0.3866666666666667
False,False,0.01,0.01,linear,True,english,0.3866666666666667
False,False,0.01,0.01,sigmoid,True,english,0.3866666666666667
False,False,0.1,0.001,linear,True,english,0.3866666666666667
False,False,0.01,0.1,linear,True,english,0.3866666666666667
False,False,0.01,1.0,linear,True,english,0.3866666666666667
False,False,0.01,0.1,sigmoid,True,english,0.3866666666666667
False,True,0.001,1.0,sigmoid,False,english,0.3866666666666667
False,False,1.0,0.001,rbf,True,english,0.3866666666666667
False,False,10.0,0.001,rbf,True,english,0.3866666666666667
False,False,10.0,1.0,poly,True,english,0.3866666666666667
False,False,1.0,0.1,sigmoid,True,english,0.3866666666666667
False,False,0.001,0.001,sigmoid,True,english,0.3866666666666667
False,False,1.0,0.01,sigmoid,True,english,0.3866666666666667
False,False,1.0,0.001,sigmoid,True,english,0.3866666666666667
False,False,0.1,1.0,linear,True,english,0.3866666666666667
False,False,10.0,0.001,sigmoid,True,english,0.3866666666666667
False,False,0.001,0.001,linear,True,english,0.3866666666666667
False,False,0.1,0.1,sigmoid,True,english,0.3866666666666667
False,False,0.1,0.1,linear,True,english,0.3866666666666667
False,False,10.0,0.01,sigmoid,True,english,0.3866666666666667
True,False,0.01,0.01,sigmoid,False,english,0.38666666666666666
True,False,0.01,0.01,sigmoid,True,english,0.38666666666666666
True,False,0.1,0.001,linear,True,english,0.38666666666666666
True,False,0.01,1.0,linear,True,english,0.38666666666666666
True,False,0.01,0.1,linear,True,english,0.38666666666666666
True,False,0.01,0.1,linear,False,english,0.38666666666666666
True,False,0.01,0.1,sigmoid,True,english,0.38666666666666666
True,False,0.01,1.0,linear,False,english,0.38666666666666666
True,False,0.01,0.1,sigmoid,False,english,0.38666666666666666
True,False,0.001,0.001,sigmoid,True,english,0.38666666666666666
True,False,0.01,0.001,sigmoid,False,english,0.38666666666666666
True,False,0.01,0.01,rbf,False,english,0.38666666666666666
True,False,0.01,0.01,linear,False,english,0.38666666666666666
True,False,0.001,0.001,sigmoid,False,english,0.38666666666666666
True,False,0.001,0.001,rbf,True,english,0.38666666666666666
True,False,0.001,0.01,linear,True,english,0.38666666666666666
True,False,0.001,0.01,linear,False,english,0.38666666666666666
True,False,0.001,0.001,linear,False,english,0.38666666666666666
True,False,0.001,0.01,rbf,False,english,0.38666666666666666
True,False,0.001,0.001,linear,True,english,0.38666666666666666
True,False,0.001,0.01,sigmoid,True,english,0.38666666666666666
True,False,0.001,0.01,sigmoid,False,english,0.38666666666666666
True,False,10.0,0.01,sigmoid,True,english,0.38666666666666666
True,False,0.001,0.1,linear,True,english,0.38666666666666666
True,False,0.001,0.1,linear,False,english,0.38666666666666666
True,False,0.001,0.1,sigmoid,True,english,0.38666666666666666
True,False,0.001,0.1,sigmoid,False,english,0.38666666666666666
True,False,0.001,1.0,linear,True,english,0.38666666666666666
True,False,0.001,1.0,linear,False,english,0.38666666666666666
True,False,0.01,0.001,linear,True,english,0.38666666666666666
True,False,0.01,0.001,linear,False,english,0.38666666666666666
True,False,0.01,0.001,rbf,True,english,0.38666666666666666
True,False,0.01,0.001,rbf,False,english,0.38666666666666666
True,False,0.01,0.001,sigmoid,True,english,0.38666666666666666
True,False,0.001,0.001,rbf,False,english,0.38666666666666666
True,False,0.01,0.01,linear,True,english,0.38666666666666666
True,False,0.1,0.001,linear,False,english,0.38666666666666666
True,False,10.0,0.01,sigmoid,False,english,0.38666666666666666
True,False,1.0,0.001,rbf,True,english,0.38666666666666666
True,False,1.0,0.01,rbf,False,english,0.38666666666666666
True,False,0.1,0.01,sigmoid,False,english,0.38666666666666666
True,False,0.1,0.01,linear,False,english,0.38666666666666666
True,False,0.1,0.01,sigmoid,True,english,0.38666666666666666
True,False,1.0,0.1,sigmoid,False,english,0.38666666666666666
True,False,0.1,0.001,sigmoid,True,english,0.38666666666666666
True,False,0.1,0.001,sigmoid,False,english,0.38666666666666666
True,False,10.0,0.001,rbf,True,english,0.38666666666666666
True,False,10.0,0.01,rbf,False,english,0.38666666666666666
True,False,10.0,0.001,rbf,False,english,0.38666666666666666
True,False,1.0,0.001,sigmoid,False,english,0.38666666666666666
True,False,10.0,0.001,sigmoid,False,english,0.38666666666666666
True,False,10.0,0.001,sigmoid,True,english,0.38666666666666666
True,False,0.1,0.01,rbf,False,english,0.38666666666666666
True,False,0.1,0.01,linear,True,english,0.38666666666666666
True,False,1.0,0.1,sigmoid,True,english,0.38666666666666666
True,False,1.0,0.001,sigmoid,True,english,0.38666666666666666
True,False,0.1,0.1,sigmoid,True,english,0.38666666666666666
True,False,0.1,0.1,linear,True,english,0.38666666666666666
True,False,1.0,0.01,sigmoid,True,english,0.38666666666666666
True,False,1.0,0.01,sigmoid,False,english,0.38666666666666666
True,False,1.0,0.001,rbf,False,english,0.38666666666666666
True,False,0.1,0.001,rbf,True,english,0.38666666666666666
True,False,0.1,1.0,linear,False,english,0.38666666666666666
True,False,0.1,1.0,linear,True,english,0.38666666666666666
True,False,0.1,0.1,sigmoid,False,english,0.38666666666666666
True,False,0.1,0.1,linear,False,english,0.38666666666666666
True,False,0.1,0.001,rbf,False,english,0.38666666666666666
True,True,0.01,0.001,sigmoid,False,english,0.385
True,True,0.01,0.1,sigmoid,False,english,0.385
False,False,0.001,0.01,rbf,True,english,0.385
True,True,1.0,0.1,sigmoid,False,english,0.385
True,True,0.1,0.01,sigmoid,False,english,0.385
True,True,0.01,1.0,linear,False,english,0.385
True,True,0.1,0.001,linear,False,english,0.385
True,True,0.1,0.1,linear,False,english,0.385
True,True,0.01,0.01,linear,False,english,0.385
False,False,0.1,0.1,rbf,False,english,0.385
True,True,10.0,0.001,sigmoid,False,english,0.385
True,True,0.01,0.01,rbf,False,english,0.385
True,False,0.001,1.0,sigmoid,False,english,0.385
False,True,10.0,1.0,poly,True,english,0.385
True,True,10.0,0.01,rbf,False,english,0.385
False,False,0.1,0.01,rbf,True,english,0.385
True,True,0.1,0.01,rbf,False,english,0.385
True,True,10.0,0.01,sigmoid,False,english,0.385
False,False,1.0,0.1,rbf,False,english,0.385
False,False,1.0,0.01,rbf,True,english,0.385
True,True,0.01,0.01,sigmoid,False,english,0.385
True,True,0.01,0.1,linear,False,english,0.385
True,True,0.01,0.1,rbf,True,english,0.385
True,True,0.01,0.1,rbf,False,english,0.385
True,True,0.1,0.001,sigmoid,False,english,0.385
True,True,0.1,0.01,linear,False,english,0.385
True,True,0.01,0.001,linear,False,english,0.385
False,False,0.01,0.1,rbf,False,english,0.385
True,True,0.001,0.01,sigmoid,False,english,0.385
True,True,0.1,0.1,rbf,False,english,0.385
False,False,0.001,0.1,rbf,False,english,0.385
True,True,1.0,0.01,rbf,False,english,0.385
True,True,0.001,0.1,rbf,False,english,0.385
True,True,0.001,0.1,rbf,True,english,0.385
True,True,0.001,0.1,linear,False,english,0.385
True,True,0.1,0.1,sigmoid,False,english,0.385
True,True,1.0,0.001,sigmoid,False,english,0.385
False,False,10.0,0.01,rbf,True,english,0.385
True,True,0.1,1.0,linear,False,english,0.385
True,False,0.1,1.0,sigmoid,False,english,0.385
True,True,0.001,0.01,rbf,False,english,0.385
True,True,0.001,0.01,linear,False,english,0.385
True,True,0.001,0.001,sigmoid,False,english,0.385
True,False,0.01,1.0,sigmoid,False,english,0.385
True,True,0.001,0.001,linear,False,english,0.385
True,True,0.001,0.1,sigmoid,False,english,0.385
False,False,0.01,0.01,rbf,True,english,0.385
True,True,0.1,0.1,rbf,True,english,0.385
True,True,1.0,0.1,rbf,False,english,0.385
True,True,1.0,0.01,sigmoid,False,english,0.385
True,True,0.001,1.0,linear,False,english,0.385
True,True,1.0,0.1,rbf,True,english,0.385
True,False,0.01,0.01,rbf,True,english,0.38499999999999995
True,False,0.001,0.01,rbf,True,english,0.38499999999999995
True,False,10.0,0.01,rbf,True,english,0.38499999999999995
True,False,1.0,0.01,rbf,True,english,0.38499999999999995
True,False,0.1,0.01,rbf,True,english,0.38499999999999995
True,True,1.0,0.001,rbf,False,english,0.38333333333333336
True,True,10.0,0.001,rbf,False,english,0.38333333333333336
False,False,0.1,0.1,rbf,True,english,0.38333333333333336
False,False,0.001,1.0,sigmoid,True,english,0.38333333333333336
False,False,1.0,0.1,rbf,True,english,0.38333333333333336
False,False,0.01,0.1,rbf,True,english,0.38333333333333336
False,False,0.001,0.1,rbf,True,english,0.38333333333333336
True,True,0.01,0.001,rbf,False,english,0.38333333333333336
False,False,0.1,1.0,sigmoid,True,english,0.38333333333333336
False,False,0.01,1.0,sigmoid,True,english,0.38333333333333336
True,True,0.1,0.001,rbf,False,english,0.38333333333333336
True,True,0.001,0.001,rbf,False,english,0.38333333333333336
True,True,0.01,1.0,sigmoid,True,english,0.3833333333333333
False,True,10.0,1.0,poly,False,english,0.3833333333333333
False,False,10.0,1.0,poly,False,english,0.3833333333333333
True,True,0.1,1.0,sigmoid,True,english,0.3833333333333333
True,False,1.0,0.1,rbf,False,english,0.3833333333333333
True,True,0.001,1.0,sigmoid,True,english,0.3833333333333333
True,False,0.01,0.1,rbf,False,english,0.3833333333333333
True,False,0.001,0.1,rbf,False,english,0.3833333333333333
True,False,0.1,0.1,rbf,False,english,0.3833333333333333
True,False,0.001,1.0,sigmoid,True,english,0.38166666666666665
True,False,0.1,1.0,sigmoid,True,english,0.38166666666666665
True,False,0.01,1.0,sigmoid,True,english,0.38166666666666665
False,False,0.1,1.0,rbf,False,english,0.3766666666666667
True,True,0.01,1.0,rbf,True,english,0.3766666666666667
True,False,0.001,0.1,rbf,True,english,0.3766666666666667
True,False,0.01,0.1,rbf,True,english,0.3766666666666667
False,False,0.001,1.0,rbf,False,english,0.3766666666666667
True,False,0.1,0.1,rbf,True,english,0.3766666666666667
True,False,1.0,0.1,rbf,True,english,0.3766666666666667
True,True,0.1,1.0,rbf,True,english,0.3766666666666667
True,True,0.001,1.0,rbf,True,english,0.3766666666666667
False,False,0.01,1.0,rbf,False,english,0.3766666666666667
False,True,10.0,0.01,rbf,False,english,0.37666666666666665
False,True,0.001,0.001,linear,False,english,0.37666666666666665
False,True,0.001,1.0,rbf,True,english,0.37666666666666665
False,True,0.01,0.001,rbf,False,english,0.37666666666666665
False,True,10.0,0.01,sigmoid,False,english,0.37666666666666665
False,True,0.001,0.01,sigmoid,False,english,0.37666666666666665
False,True,0.001,0.001,rbf,False,english,0.37666666666666665
False,True,0.001,0.1,linear,False,english,0.37666666666666665
False,True,0.01,0.001,linear,False,english,0.37666666666666665
False,True,0.001,0.01,linear,False,english,0.37666666666666665
False,True,0.001,1.0,linear,False,english,0.37666666666666665
False,True,0.001,0.01,rbf,False,english,0.37666666666666665
False,True,0.001,0.001,sigmoid,False,english,0.37666666666666665
False,True,0.001,0.1,sigmoid,False,english,0.37666666666666665
False,True,10.0,0.001,sigmoid,False,english,0.37666666666666665
False,True,1.0,0.1,sigmoid,False,english,0.37666666666666665
False,True,0.1,0.01,sigmoid,False,english,0.37666666666666665
False,True,1.0,0.01,rbf,False,english,0.37666666666666665
False,True,1.0,0.001,rbf,False,english,0.37666666666666665
False,True,0.01,0.1,linear,False,english,0.37666666666666665
False,True,0.01,0.1,sigmoid,False,english,0.37666666666666665
False,True,1.0,0.01,sigmoid,False,english,0.37666666666666665
False,True,0.01,1.0,linear,False,english,0.37666666666666665
False,True,0.01,1.0,rbf,True,english,0.37666666666666665
False,True,0.01,0.01,sigmoid,False,english,0.37666666666666665
False,True,0.1,1.0,rbf,True,english,0.37666666666666665
False,True,0.1,1.0,linear,False,english,0.37666666666666665
False,True,0.1,0.1,sigmoid,False,english,0.37666666666666665
False,True,0.01,0.01,rbf,False,english,0.37666666666666665
False,True,0.1,0.1,linear,False,english,0.37666666666666665
False,True,1.0,0.001,sigmoid,False,english,0.37666666666666665
False,True,0.1,0.001,linear,False,english,0.37666666666666665
False,True,0.01,0.01,linear,False,english,0.37666666666666665
False,True,0.1,0.001,sigmoid,False,english,0.37666666666666665
False,True,0.1,0.001,rbf,False,english,0.37666666666666665
False,True,0.1,0.01,linear,False,english,0.37666666666666665
False,True,10.0,0.001,rbf,False,english,0.37666666666666665
False,True,0.01,0.001,sigmoid,False,english,0.37666666666666665
False,True,0.1,0.01,rbf,False,english,0.37666666666666665
False,False,0.001,0.01,rbf,False,english,0.375
True,False,0.1,1.0,rbf,True,english,0.375
True,False,1.0,1.0,poly,True,english,0.375
False,False,0.1,0.01,rbf,False,english,0.375
False,False,0.01,0.01,rbf,False,english,0.375
False,False,10.0,0.01,rbf,False,english,0.375
True,False,0.01,1.0,rbf,True,english,0.375
True,False,0.001,1.0,rbf,True,english,0.375
False,False,1.0,0.01,rbf,False,english,0.375
False,False,0.01,0.001,rbf,False,english,0.37333333333333335
False,False,0.01,0.01,linear,False,english,0.37333333333333335
False,False,0.1,0.001,rbf,False,english,0.37333333333333335
True,True,1.0,1.0,poly,True,english,0.37333333333333335
False,False,0.001,0.001,sigmoid,False,english,0.37333333333333335
False,False,10.0,0.001,rbf,False,english,0.37333333333333335
False,False,0.01,0.1,linear,False,english,0.37333333333333335
False,False,0.1,0.001,linear,False,english,0.37333333333333335
False,False,10.0,0.001,sigmoid,False,english,0.37333333333333335
False,False,0.001,1.0,linear,False,english,0.37333333333333335
False,False,0.01,0.001,sigmoid,False,english,0.37333333333333335
False,False,0.01,0.1,sigmoid,False,english,0.37333333333333335
False,False,10.0,0.01,sigmoid,False,english,0.37333333333333335
False,False,0.001,0.1,sigmoid,False,english,0.37333333333333335
False,False,0.001,0.001,rbf,False,english,0.37333333333333335
False,False,0.01,0.001,linear,False,english,0.37333333333333335
False,False,0.001,0.1,linear,False,english,0.37333333333333335
False,False,0.01,0.01,sigmoid,False,english,0.37333333333333335
False,False,0.01,1.0,linear,False,english,0.37333333333333335
False,False,0.001,0.01,sigmoid,False,english,0.37333333333333335
False,False,0.001,0.01,linear,False,english,0.37333333333333335
False,False,0.1,0.1,linear,False,english,0.37333333333333335
False,False,1.0,0.001,rbf,False,english,0.37333333333333335
False,False,0.1,0.01,sigmoid,False,english,0.37333333333333335
False,False,1.0,0.01,sigmoid,False,english,0.37333333333333335
False,False,0.001,0.001,linear,False,english,0.37333333333333335
False,False,0.1,1.0,linear,False,english,0.37333333333333335
False,False,0.1,0.001,sigmoid,False,english,0.37333333333333335
False,False,1.0,0.1,sigmoid,False,english,0.37333333333333335
False,False,1.0,0.001,sigmoid,False,english,0.37333333333333335
False,False,0.1,0.01,linear,False,english,0.37333333333333335
False,False,0.1,0.1,sigmoid,False,english,0.37333333333333335
True,True,1.0,1.0,poly,False,english,0.37166666666666665
True,False,0.1,0.001,poly,True,,0.36999999999999994
True,False,0.001,1.0,poly,True,,0.36999999999999994
True,False,10.0,0.1,poly,True,,0.36999999999999994
True,False,0.001,0.001,poly,True,,0.36999999999999994
True,False,0.01,1.0,poly,True,,0.36999999999999994
False,False,0.001,1.0,sigmoid,False,english,0.36999999999999994
False,False,0.01,1.0,sigmoid,False,english,0.36999999999999994
True,False,1.0,0.1,poly,True,,0.36999999999999994
True,False,10.0,0.01,poly,True,,0.36999999999999994
True,False,1.0,0.01,poly,True,,0.36999999999999994
True,False,0.001,0.1,poly,True,,0.36999999999999994
True,False,1.0,0.001,poly,True,,0.36999999999999994
True,False,0.1,0.1,poly,True,,0.36999999999999994
True,False,0.01,0.1,poly,True,,0.36999999999999994
True,False,0.001,0.01,poly,True,,0.36999999999999994
True,False,0.01,0.01,poly,True,,0.36999999999999994
True,False,0.01,0.001,poly,True,,0.36999999999999994
False,False,0.1,1.0,sigmoid,False,english,0.36999999999999994
True,False,0.1,1.0,poly,True,,0.36999999999999994
True,False,0.1,0.01,poly,True,,0.36999999999999994
True,False,10.0,0.001,poly,True,,0.36999999999999994
False,False,10.0,0.1,poly,True,,0.36833333333333335
True,True,0.1,0.01,poly,True,,0.36833333333333335
True,True,0.001,0.01,poly,True,,0.36833333333333335
False,False,10.0,0.001,poly,True,,0.36833333333333335
True,True,0.001,1.0,poly,True,,0.36833333333333335
True,True,10.0,0.001,poly,True,,0.36833333333333335
True,True,1.0,0.001,poly,True,,0.36833333333333335
False,False,0.1,1.0,rbf,True,english,0.36833333333333335
False,False,0.001,1.0,poly,True,,0.36833333333333335
False,False,0.01,0.001,poly,True,,0.36833333333333335
